transaction_id,amount,timestamp,account_type,location,merchant_category,is_anomaly
633,46.98,2024-01-20 16:58:00,Checking,Dallas,Education,0
1075,47968.03,2024-01-20 17:30:00,Credit,Suspicious,Wire Transfer,1
231,187.41,2024-01-20 18:57:00,Checking,Houston,Retail,0
1062,32779.38,2024-01-20 19:20:00,Checking,International,Crypto Exchange,1
696,67.88,2024-01-20 21:10:00,Savings,Philadelphia,Electronics,0
1191,2388.25,2024-01-20 21:14:00,Checking,Suspicious,Wire Transfer,1
481,107.63,2024-01-20 21:21:00,Savings,San Antonio,Utilities,0
737,106.85,2024-01-20 21:38:00,Checking,Houston,Retail,0
524,35.37,2024-01-20 21:43:00,Checking,Chicago,Investment,0
1015,41350.9,2024-01-20 22:52:00,Credit,International,Wire Transfer,1
110,347.84,2024-01-20 23:53:00,Savings,New York,Retail,0
179,128.09,2024-01-21 00:15:00,Credit,San Diego,Electronics,0
328,100.84,2024-01-21 01:12:00,Checking,New York,Entertainment,0
22,74.2,2024-01-21 01:19:00,Checking,San Jose,Travel,0
8,58.11,2024-01-21 01:23:00,Checking,Dallas,Grocery,0
953,185.66,2024-01-21 01:26:00,Checking,Phoenix,Healthcare,0
138,35.54,2024-01-21 02:59:00,Savings,Chicago,Electronics,0
215,51.55,2024-01-21 03:09:00,Savings,Los Angeles,Travel,0
6,66.19,2024-01-21 03:39:00,Credit,Chicago,Education,0
1158,3522.32,2024-01-21 03:49:00,Savings,Suspicious,Crypto Exchange,1
235,91.54,2024-01-21 03:52:00,Credit,Houston,Healthcare,0
300,100.73,2024-01-21 04:09:00,Credit,San Jose,Electronics,0
814,67.51,2024-01-21 04:32:00,Savings,Chicago,Grocery,0
262,40.72,2024-01-21 05:57:00,Savings,New York,Retail,0
585,117.31,2024-01-21 06:08:00,Savings,New York,Grocery,0
710,78.26,2024-01-21 07:14:00,Credit,San Antonio,Education,0
925,258.41,2024-01-21 07:37:00,Credit,New York,Travel,0
1039,43967.16,2024-01-21 07:57:00,Savings,Unknown,Online Gaming,1
276,213.59,2024-01-21 07:57:00,Checking,San Diego,Electronics,0
468,43.13,2024-01-21 08:34:00,Credit,San Jose,Investment,0
1105,13816.16,2024-01-21 09:37:00,Credit,Offshore,Wire Transfer,1
863,95.5,2024-01-21 11:04:00,Checking,San Diego,Utilities,0
523,355.44,2024-01-21 11:34:00,Checking,Houston,Utilities,0
1170,4946.92,2024-01-21 11:56:00,Savings,Offshore,Wire Transfer,1
302,54.66,2024-01-21 13:08:00,Savings,San Jose,Healthcare,0
575,58.05,2024-01-21 16:22:00,Credit,San Diego,Restaurant,0
1166,1680.46,2024-01-21 17:04:00,Savings,International,Foreign Exchange,1
817,119.03,2024-01-21 17:23:00,Savings,Chicago,Restaurant,0
723,113.62,2024-01-21 17:29:00,Credit,San Jose,Retail,0
514,64.95,2024-01-21 18:47:00,Savings,Houston,Entertainment,0
720,200.62,2024-01-21 20:01:00,Checking,Houston,Electronics,0
1011,45538.56,2024-01-21 20:17:00,Checking,Unknown,Crypto Exchange,1
583,120.58,2024-01-21 21:57:00,Savings,New York,Restaurant,0
292,73.11,2024-01-21 21:58:00,Credit,New York,Restaurant,0
299,140.51,2024-01-21 22:36:00,Credit,Dallas,Restaurant,0
681,108.19,2024-01-22 00:21:00,Savings,San Antonio,Retail,0
889,62.13,2024-01-22 00:43:00,Checking,San Antonio,Utilities,0
52,68.34,2024-01-22 02:00:00,Savings,San Jose,Travel,0
1102,14102.13,2024-01-22 02:25:00,Credit,Suspicious,Online Gaming,1
142,108.07,2024-01-22 02:39:00,Credit,Phoenix,Electronics,0
309,99.27,2024-01-22 02:58:00,Savings,New York,Restaurant,0
391,171.02,2024-01-22 03:18:00,Savings,San Antonio,Entertainment,0
437,96.36,2024-01-22 05:12:00,Credit,Dallas,Retail,0
1045,10685.99,2024-01-22 07:09:00,Credit,International,Online Gaming,1
1104,14535.35,2024-01-22 07:38:00,Credit,Unknown,Wire Transfer,1
1029,47342.84,2024-01-22 07:48:00,Credit,Offshore,Online Gaming,1
893,87.77,2024-01-22 08:25:00,Savings,San Diego,Grocery,0
1153,1664.09,2024-01-22 09:24:00,Savings,Offshore,Foreign Exchange,1
1078,44545.66,2024-01-22 10:36:00,Checking,Suspicious,Online Gaming,1
311,39.22,2024-01-22 11:04:00,Checking,Philadelphia,Travel,0
927,40.33,2024-01-22 11:57:00,Savings,Houston,Utilities,0
933,144.3,2024-01-22 11:57:00,Checking,Philadelphia,Education,0
1056,12773.13,2024-01-22 12:52:00,Credit,International,Foreign Exchange,1
351,34.62,2024-01-22 13:25:00,Savings,Houston,Electronics,0
1145,6681.18,2024-01-22 13:59:00,Checking,International,Wire Transfer,1
631,174.9,2024-01-22 14:22:00,Checking,Dallas,Education,0
830,124.95,2024-01-22 14:33:00,Credit,Philadelphia,Investment,0
345,44.72,2024-01-22 14:55:00,Checking,Chicago,Utilities,0
906,251.04,2024-01-22 15:36:00,Savings,San Antonio,Investment,0
148,37.71,2024-01-22 15:38:00,Checking,New York,Restaurant,0
680,520.1,2024-01-22 16:09:00,Savings,New York,Restaurant,0
802,217.43,2024-01-22 19:27:00,Checking,New York,Grocery,0
732,392.42,2024-01-22 19:32:00,Checking,New York,Grocery,0
377,125.68,2024-01-22 20:05:00,Savings,San Diego,Investment,0
271,137.85,2024-01-22 21:02:00,Checking,Philadelphia,Investment,0
556,78.86,2024-01-22 21:04:00,Credit,San Jose,Healthcare,0
892,206.58,2024-01-22 21:20:00,Credit,Philadelphia,Grocery,0
532,108.41,2024-01-22 21:42:00,Credit,Houston,Entertainment,0
181,101.09,2024-01-22 22:02:00,Savings,San Diego,Education,0
76,140.88,2024-01-22 23:40:00,Credit,San Antonio,Investment,0
140,67.92,2024-01-23 00:02:00,Credit,San Diego,Restaurant,0
1174,3826.7,2024-01-23 00:16:00,Checking,Suspicious,Foreign Exchange,1
460,59.44,2024-01-23 00:45:00,Checking,Phoenix,Retail,0
463,29.0,2024-01-23 00:53:00,Credit,San Antonio,Electronics,0
690,165.12,2024-01-23 01:45:00,Savings,San Diego,Utilities,0
197,102.1,2024-01-23 01:48:00,Savings,Dallas,Investment,0
381,137.56,2024-01-23 02:50:00,Savings,San Antonio,Healthcare,0
87,70.57,2024-01-23 03:54:00,Savings,Los Angeles,Grocery,0
535,124.96,2024-01-23 04:10:00,Checking,Chicago,Electronics,0
361,59.08,2024-01-23 04:27:00,Savings,Houston,Education,0
867,26.13,2024-01-23 05:45:00,Savings,Houston,Healthcare,0
1098,16857.37,2024-01-23 05:55:00,Savings,Unknown,Online Gaming,1
69,62.99,2024-01-23 06:32:00,Credit,San Jose,Travel,0
1081,35265.74,2024-01-23 06:43:00,Savings,Suspicious,Online Gaming,1
828,94.74,2024-01-23 07:28:00,Credit,Houston,Utilities,0
664,86.42,2024-01-23 09:09:00,Savings,San Diego,Entertainment,0
399,57.42,2024-01-23 09:43:00,Checking,San Antonio,Entertainment,0
240,68.98,2024-01-23 10:10:00,Credit,Dallas,Investment,0
870,63.55,2024-01-23 10:54:00,Credit,Chicago,Grocery,0
755,37.84,2024-01-23 11:12:00,Credit,San Jose,Restaurant,0
520,115.25,2024-01-23 11:19:00,Credit,Los Angeles,Entertainment,0
222,573.81,2024-01-23 12:22:00,Savings,Philadelphia,Healthcare,0
555,219.54,2024-01-23 14:23:00,Savings,Dallas,Retail,0
448,76.3,2024-01-23 14:25:00,Checking,San Jose,Investment,0
421,24.56,2024-01-23 14:32:00,Credit,San Diego,Retail,0
936,85.1,2024-01-23 15:41:00,Checking,San Jose,Travel,0
236,115.69,2024-01-23 15:56:00,Checking,Philadelphia,Investment,0
1120,10967.76,2024-01-23 16:54:00,Savings,Suspicious,Foreign Exchange,1
902,138.32,2024-01-23 17:04:00,Savings,New York,Grocery,0
498,51.23,2024-01-23 17:06:00,Checking,Philadelphia,Retail,0
464,58.26,2024-01-23 18:39:00,Credit,San Antonio,Grocery,0
760,81.64,2024-01-23 18:43:00,Savings,Houston,Electronics,0
905,52.25,2024-01-23 20:16:00,Credit,Philadelphia,Entertainment,0
125,49.8,2024-01-23 21:45:00,Savings,San Diego,Travel,0
158,40.22,2024-01-23 21:50:00,Checking,Houston,Retail,0
1031,36970.35,2024-01-23 23:44:00,Credit,Offshore,Crypto Exchange,1
111,66.49,2024-01-24 00:23:00,Credit,Dallas,Healthcare,0
261,91.68,2024-01-24 00:37:00,Checking,Houston,Restaurant,0
41,106.87,2024-01-24 00:43:00,Credit,Dallas,Entertainment,0
289,91.04,2024-01-24 00:53:00,Credit,San Antonio,Grocery,0
557,108.16,2024-01-24 00:57:00,Credit,San Antonio,Healthcare,0
1175,3468.88,2024-01-24 01:27:00,Credit,Suspicious,Wire Transfer,1
353,67.93,2024-01-24 01:44:00,Credit,San Jose,Retail,0
714,87.86,2024-01-24 02:19:00,Checking,San Antonio,Retail,0
7,77.13,2024-01-24 02:21:00,Credit,San Antonio,Grocery,0
1037,48446.38,2024-01-24 02:23:00,Checking,Suspicious,Crypto Exchange,1
618,87.42,2024-01-24 03:11:00,Checking,Philadelphia,Investment,0
887,220.05,2024-01-24 03:19:00,Checking,San Jose,Healthcare,0
214,118.98,2024-01-24 03:24:00,Checking,San Antonio,Grocery,0
1110,12405.65,2024-01-24 04:15:00,Savings,Suspicious,Crypto Exchange,1
383,153.09,2024-01-24 05:01:00,Savings,Dallas,Electronics,0
404,115.16,2024-01-24 05:54:00,Credit,San Jose,Electronics,0
1008,28559.61,2024-01-24 06:04:00,Credit,Suspicious,Foreign Exchange,1
788,72.02,2024-01-24 06:24:00,Savings,Philadelphia,Travel,0
474,142.75,2024-01-24 06:51:00,Credit,Chicago,Utilities,0
721,88.56,2024-01-24 07:10:00,Credit,Chicago,Investment,0
1192,3188.95,2024-01-24 07:20:00,Savings,Offshore,Wire Transfer,1
729,55.8,2024-01-24 08:16:00,Credit,Philadelphia,Entertainment,0
763,138.86,2024-01-24 08:58:00,Savings,San Antonio,Healthcare,0
398,81.31,2024-01-24 09:04:00,Credit,Houston,Education,0
895,84.68,2024-01-24 09:07:00,Checking,Philadelphia,Entertainment,0
1156,1622.29,2024-01-24 10:19:00,Credit,Unknown,Crypto Exchange,1
1161,4306.47,2024-01-24 10:19:00,Savings,International,Online Gaming,1
944,79.68,2024-01-24 11:00:00,Checking,San Antonio,Grocery,0
1077,24497.25,2024-01-24 11:12:00,Savings,International,Wire Transfer,1
806,71.29,2024-01-24 11:55:00,Checking,Dallas,Education,0
1116,14156.72,2024-01-24 12:11:00,Checking,Suspicious,Online Gaming,1
890,47.6,2024-01-24 12:41:00,Credit,San Jose,Retail,0
915,76.7,2024-01-24 13:18:00,Savings,San Antonio,Utilities,0
621,159.46,2024-01-24 13:23:00,Credit,Houston,Entertainment,0
507,99.42,2024-01-24 13:31:00,Checking,Houston,Restaurant,0
508,71.53,2024-01-24 13:42:00,Credit,Chicago,Education,0
821,55.64,2024-01-24 14:42:00,Credit,San Diego,Utilities,0
1162,2462.38,2024-01-24 14:47:00,Credit,Unknown,Foreign Exchange,1
75,106.63,2024-01-24 14:58:00,Savings,San Jose,Entertainment,0
321,65.56,2024-01-24 14:59:00,Credit,Phoenix,Retail,0
896,139.02,2024-01-24 15:48:00,Checking,Chicago,Grocery,0
596,82.16,2024-01-24 16:03:00,Credit,Los Angeles,Electronics,0
325,83.58,2024-01-24 16:09:00,Savings,Phoenix,Education,0
525,86.96,2024-01-24 16:09:00,Savings,San Antonio,Retail,0
771,139.33,2024-01-24 17:48:00,Savings,Philadelphia,Education,0
287,72.46,2024-01-24 17:58:00,Credit,San Diego,Investment,0
355,93.29,2024-01-24 18:06:00,Savings,San Diego,Education,0
574,298.93,2024-01-24 18:07:00,Savings,Phoenix,Restaurant,0
172,44.73,2024-01-24 18:27:00,Credit,San Jose,Investment,0
439,122.56,2024-01-24 19:55:00,Savings,San Jose,Healthcare,0
380,35.77,2024-01-24 22:08:00,Checking,Chicago,Investment,0
220,73.16,2024-01-24 22:31:00,Savings,San Antonio,Healthcare,0
501,176.57,2024-01-24 22:58:00,Checking,San Jose,Education,0
376,229.12,2024-01-25 00:52:00,Savings,Los Angeles,Grocery,0
726,103.92,2024-01-25 00:59:00,Savings,New York,Utilities,0
286,94.2,2024-01-25 01:09:00,Savings,Phoenix,Utilities,0
642,57.36,2024-01-25 01:11:00,Checking,Philadelphia,Investment,0
791,37.08,2024-01-25 01:34:00,Savings,Phoenix,Education,0
1095,12424.2,2024-01-25 01:52:00,Savings,Unknown,Crypto Exchange,1
335,50.61,2024-01-25 02:31:00,Credit,Houston,Electronics,0
17,35.18,2024-01-25 02:36:00,Savings,New York,Education,0
223,117.83,2024-01-25 02:40:00,Credit,Dallas,Investment,0
366,80.49,2024-01-25 03:09:00,Checking,San Diego,Retail,0
1147,5552.23,2024-01-25 03:20:00,Checking,Suspicious,Crypto Exchange,1
702,69.35,2024-01-25 04:02:00,Checking,Dallas,Investment,0
531,57.0,2024-01-25 06:08:00,Checking,Houston,Healthcare,0
820,40.92,2024-01-25 06:30:00,Credit,Houston,Grocery,0
623,385.08,2024-01-25 06:51:00,Checking,Dallas,Education,0
35,62.67,2024-01-25 07:20:00,Savings,Los Angeles,Grocery,0
178,43.68,2024-01-25 07:44:00,Checking,Los Angeles,Education,0
954,468.75,2024-01-25 08:00:00,Credit,San Jose,Utilities,0
638,51.72,2024-01-25 08:03:00,Checking,New York,Retail,0
628,132.6,2024-01-25 08:48:00,Checking,San Diego,Retail,0
883,221.15,2024-01-25 10:06:00,Checking,San Jose,Grocery,0
803,128.84,2024-01-25 10:36:00,Checking,San Antonio,Investment,0
251,47.22,2024-01-25 12:03:00,Savings,Phoenix,Electronics,0
1107,13337.92,2024-01-25 12:19:00,Checking,Unknown,Wire Transfer,1
756,212.34,2024-01-25 12:50:00,Credit,Chicago,Utilities,0
977,167.39,2024-01-25 12:52:00,Savings,Chicago,Retail,0
503,82.2,2024-01-25 14:36:00,Credit,Houston,Travel,0
607,95.14,2024-01-25 15:55:00,Savings,Philadelphia,Grocery,0
12,39.32,2024-01-25 16:26:00,Credit,San Antonio,Education,0
422,200.97,2024-01-25 16:32:00,Savings,Philadelphia,Investment,0
900,69.76,2024-01-25 17:18:00,Credit,Dallas,Grocery,0
101,94.77,2024-01-25 17:22:00,Savings,New York,Grocery,0
819,114.2,2024-01-25 17:28:00,Savings,Chicago,Education,0
268,44.26,2024-01-25 17:46:00,Credit,San Antonio,Grocery,0
1130,11912.12,2024-01-25 19:09:00,Checking,Suspicious,Wire Transfer,1
1096,37415.81,2024-01-25 19:10:00,Checking,International,Wire Transfer,1
234,305.33,2024-01-25 19:58:00,Checking,New York,Investment,0
945,175.22,2024-01-25 20:19:00,Savings,New York,Entertainment,0
660,80.75,2024-01-25 20:41:00,Savings,Houston,Electronics,0
226,116.55,2024-01-25 21:12:00,Savings,San Jose,Healthcare,0
1123,11834.54,2024-01-25 21:44:00,Checking,International,Online Gaming,1
159,63.53,2024-01-25 21:57:00,Credit,Houston,Grocery,0
500,112.92,2024-01-25 22:02:00,Savings,San Antonio,Healthcare,0
1197,1505.43,2024-01-25 23:02:00,Checking,Offshore,Foreign Exchange,1
706,80.54,2024-01-25 23:11:00,Credit,Los Angeles,Healthcare,0
151,180.44,2024-01-25 23:12:00,Checking,San Diego,Education,0
841,39.19,2024-01-26 01:49:00,Checking,San Jose,Healthcare,0
308,113.19,2024-01-26 01:53:00,Savings,San Diego,Electronics,0
96,315.69,2024-01-26 02:18:00,Checking,Houston,Restaurant,0
150,59.04,2024-01-26 02:49:00,Checking,Chicago,Restaurant,0
629,163.53,2024-01-26 02:55:00,Credit,Dallas,Utilities,0
1016,27159.4,2024-01-26 03:33:00,Checking,Suspicious,Wire Transfer,1
1141,8060.51,2024-01-26 03:38:00,Credit,Suspicious,Foreign Exchange,1
1190,1762.9,2024-01-26 03:45:00,Savings,Offshore,Wire Transfer,1
897,90.57,2024-01-26 04:03:00,Credit,Phoenix,Electronics,0
239,54.44,2024-01-26 04:34:00,Checking,Houston,Restaurant,0
359,70.54,2024-01-26 05:34:00,Checking,New York,Healthcare,0
1026,48690.54,2024-01-26 07:20:00,Savings,Unknown,Crypto Exchange,1
861,234.37,2024-01-26 07:47:00,Credit,Chicago,Utilities,0
21,85.08,2024-01-26 08:25:00,Credit,Dallas,Utilities,0
209,57.79,2024-01-26 09:25:00,Credit,Chicago,Investment,0
191,103.48,2024-01-26 09:53:00,Credit,Los Angeles,Entertainment,0
832,77.99,2024-01-26 10:09:00,Checking,Dallas,Grocery,0
1176,1623.92,2024-01-26 10:40:00,Credit,Suspicious,Online Gaming,1
364,114.85,2024-01-26 11:24:00,Savings,Phoenix,Travel,0
1164,2209.92,2024-01-26 11:55:00,Credit,Offshore,Wire Transfer,1
534,353.19,2024-01-26 12:33:00,Credit,San Antonio,Grocery,0
450,50.95,2024-01-26 12:39:00,Checking,Dallas,Restaurant,0
38,42.34,2024-01-26 12:40:00,Credit,San Diego,Restaurant,0
739,83.93,2024-01-26 13:57:00,Checking,San Antonio,Electronics,0
354,59.23,2024-01-26 13:58:00,Savings,San Diego,Grocery,0
580,28.51,2024-01-26 14:31:00,Checking,San Antonio,Education,0
1129,7162.27,2024-01-26 15:04:00,Savings,Offshore,Online Gaming,1
188,222.18,2024-01-26 15:20:00,Credit,San Diego,Electronics,0
1196,1179.85,2024-01-26 16:01:00,Savings,International,Online Gaming,1
146,66.42,2024-01-26 16:39:00,Credit,Chicago,Education,0
648,31.52,2024-01-26 17:05:00,Credit,San Antonio,Investment,0
1010,26609.64,2024-01-26 17:44:00,Savings,International,Online Gaming,1
4,53.18,2024-01-26 18:22:00,Credit,Dallas,Travel,0
757,98.03,2024-01-26 18:54:00,Checking,San Jose,Healthcare,0
78,45.46,2024-01-26 19:11:00,Savings,New York,Entertainment,0
546,49.55,2024-01-26 20:27:00,Checking,Phoenix,Electronics,0
773,105.27,2024-01-26 20:33:00,Savings,Philadelphia,Travel,0
212,97.4,2024-01-26 20:49:00,Savings,San Jose,Electronics,0
160,150.24,2024-01-26 21:48:00,Credit,Philadelphia,Utilities,0
173,169.22,2024-01-26 22:25:00,Checking,Chicago,Education,0
1053,26592.6,2024-01-26 22:49:00,Savings,International,Foreign Exchange,1
1111,5949.08,2024-01-26 22:51:00,Savings,Suspicious,Online Gaming,1
768,46.03,2024-01-26 23:19:00,Checking,Philadelphia,Healthcare,0
682,271.91,2024-01-26 23:58:00,Credit,San Antonio,Retail,0
703,135.07,2024-01-27 00:57:00,Savings,Philadelphia,Travel,0
645,41.51,2024-01-27 01:23:00,Savings,Los Angeles,Grocery,0
471,128.33,2024-01-27 01:26:00,Savings,New York,Restaurant,0
1090,18166.66,2024-01-27 01:40:00,Checking,Offshore,Online Gaming,1
697,91.49,2024-01-27 02:16:00,Credit,San Antonio,Utilities,0
685,80.77,2024-01-27 02:51:00,Credit,Philadelphia,Restaurant,0
619,112.29,2024-01-27 04:36:00,Savings,Philadelphia,Education,0
45,140.06,2024-01-27 04:41:00,Credit,Chicago,Education,0
542,63.84,2024-01-27 05:26:00,Checking,Dallas,Entertainment,0
921,72.45,2024-01-27 05:40:00,Checking,Los Angeles,Entertainment,0
749,289.8,2024-01-27 06:10:00,Savings,Philadelphia,Electronics,0
836,53.52,2024-01-27 07:24:00,Savings,New York,Grocery,0
579,189.96,2024-01-27 08:44:00,Savings,Houston,Education,0
13,17.19,2024-01-27 09:27:00,Savings,Houston,Utilities,0
436,98.75,2024-01-27 09:32:00,Savings,Dallas,Travel,0
1187,3860.75,2024-01-27 09:34:00,Credit,Offshore,Foreign Exchange,1
818,201.49,2024-01-27 10:33:00,Credit,New York,Education,0
415,86.16,2024-01-27 13:25:00,Savings,Houston,Retail,0
711,189.15,2024-01-27 13:49:00,Checking,New York,Investment,0
82,75.03,2024-01-27 16:01:00,Savings,Philadelphia,Travel,0
293,28.36,2024-01-27 16:12:00,Credit,San Antonio,Investment,0
670,24.88,2024-01-27 16:40:00,Savings,Philadelphia,Education,0
227,21.98,2024-01-27 18:48:00,Credit,Phoenix,Education,0
443,47.02,2024-01-27 18:50:00,Checking,San Antonio,Healthcare,0
433,73.26,2024-01-27 22:32:00,Savings,New York,Retail,0
485,58.9,2024-01-27 23:18:00,Credit,San Diego,Education,0
995,82.47,2024-01-28 00:03:00,Checking,Dallas,Restaurant,0
497,45.5,2024-01-28 00:22:00,Checking,Houston,Investment,0
200,156.1,2024-01-28 00:32:00,Checking,San Diego,Restaurant,0
157,66.99,2024-01-28 01:01:00,Savings,Chicago,Restaurant,0
65,51.73,2024-01-28 01:41:00,Credit,New York,Utilities,0
413,21.01,2024-01-28 02:20:00,Savings,New York,Healthcare,0
95,56.49,2024-01-28 03:18:00,Credit,Dallas,Utilities,0
277,59.36,2024-01-28 03:25:00,Checking,Chicago,Education,0
650,38.97,2024-01-28 04:12:00,Checking,Phoenix,Grocery,0
163,101.21,2024-01-28 04:32:00,Credit,Houston,Grocery,0
279,118.28,2024-01-28 04:40:00,Credit,San Jose,Utilities,0
960,46.49,2024-01-28 04:51:00,Credit,San Jose,Education,0
704,82.9,2024-01-28 05:14:00,Savings,Dallas,Investment,0
152,96.8,2024-01-28 06:56:00,Checking,Philadelphia,Travel,0
411,345.39,2024-01-28 07:10:00,Checking,Chicago,Retail,0
482,126.44,2024-01-28 07:48:00,Credit,Philadelphia,Healthcare,0
453,32.53,2024-01-28 10:11:00,Savings,Dallas,Grocery,0
1027,43066.08,2024-01-28 10:54:00,Checking,Offshore,Online Gaming,1
981,113.02,2024-01-28 11:31:00,Savings,San Antonio,Electronics,0
67,151.52,2024-01-28 11:43:00,Credit,New York,Healthcare,0
358,185.23,2024-01-28 12:17:00,Checking,Los Angeles,Travel,0
982,236.38,2024-01-28 12:30:00,Credit,San Antonio,Utilities,0
1194,3656.81,2024-01-28 13:26:00,Checking,International,Online Gaming,1
1151,3119.53,2024-01-28 13:55:00,Savings,Offshore,Wire Transfer,1
505,107.84,2024-01-28 14:07:00,Checking,Chicago,Utilities,0
807,163.96,2024-01-28 14:14:00,Credit,San Antonio,Electronics,0
872,270.52,2024-01-28 14:24:00,Checking,Phoenix,Education,0
676,107.76,2024-01-28 14:29:00,Checking,San Diego,Restaurant,0
646,30.58,2024-01-28 14:37:00,Savings,Phoenix,Healthcare,0
23,143.89,2024-01-28 14:59:00,Savings,Philadelphia,Utilities,0
14,170.38,2024-01-28 15:14:00,Savings,Dallas,Electronics,0
131,72.41,2024-01-28 15:18:00,Savings,Philadelphia,Entertainment,0
297,30.3,2024-01-28 16:04:00,Savings,New York,Healthcare,0
260,149.79,2024-01-28 16:24:00,Checking,Dallas,Healthcare,0
491,149.01,2024-01-28 16:49:00,Credit,San Diego,Education,0
478,144.51,2024-01-28 17:20:00,Checking,Dallas,Travel,0
1114,5665.28,2024-01-28 18:48:00,Savings,Offshore,Online Gaming,1
198,247.64,2024-01-28 19:23:00,Checking,San Jose,Education,0
257,69.41,2024-01-28 19:27:00,Savings,San Diego,Restaurant,0
998,41.6,2024-01-28 19:28:00,Savings,New York,Grocery,0
748,27.01,2024-01-28 19:46:00,Checking,Phoenix,Travel,0
10,157.68,2024-01-28 20:32:00,Savings,Los Angeles,Restaurant,0
699,60.48,2024-01-28 20:46:00,Savings,Houston,Retail,0
548,83.68,2024-01-28 21:42:00,Savings,San Antonio,Travel,0
826,82.09,2024-01-28 22:07:00,Checking,Phoenix,Entertainment,0
352,57.14,2024-01-28 22:13:00,Savings,Chicago,Retail,0
986,25.94,2024-01-28 22:18:00,Credit,Philadelphia,Investment,0
812,87.21,2024-01-29 00:54:00,Checking,Dallas,Retail,0
1079,14402.53,2024-01-29 00:55:00,Checking,Unknown,Crypto Exchange,1
910,111.55,2024-01-29 01:34:00,Credit,San Antonio,Grocery,0
94,344.02,2024-01-29 02:19:00,Checking,Houston,Grocery,0
743,96.43,2024-01-29 02:58:00,Savings,Chicago,Utilities,0
324,253.55,2024-01-29 03:09:00,Savings,Philadelphia,Entertainment,0
63,67.12,2024-01-29 03:12:00,Checking,Philadelphia,Grocery,0
60,122.5,2024-01-29 03:29:00,Checking,Houston,Entertainment,0
1138,8959.62,2024-01-29 04:19:00,Savings,International,Wire Transfer,1
247,97.07,2024-01-29 04:37:00,Savings,New York,Travel,0
984,103.99,2024-01-29 05:31:00,Savings,Los Angeles,Investment,0
180,172.67,2024-01-29 06:04:00,Checking,New York,Utilities,0
913,78.66,2024-01-29 06:40:00,Credit,Los Angeles,Electronics,0
499,91.18,2024-01-29 07:00:00,Credit,Phoenix,Travel,0
502,122.8,2024-01-29 07:53:00,Credit,San Antonio,Utilities,0
1171,2085.46,2024-01-29 08:32:00,Savings,Offshore,Wire Transfer,1
1195,1796.98,2024-01-29 08:39:00,Checking,Unknown,Online Gaming,1
149,399.69,2024-01-29 09:54:00,Checking,Philadelphia,Healthcare,0
985,30.24,2024-01-29 10:01:00,Savings,Dallas,Education,0
687,115.85,2024-01-29 10:32:00,Checking,Phoenix,Healthcare,0
565,206.97,2024-01-29 10:39:00,Checking,Phoenix,Entertainment,0
694,202.7,2024-01-29 10:51:00,Savings,New York,Travel,0
686,27.97,2024-01-29 11:06:00,Savings,Los Angeles,Retail,0
668,178.52,2024-01-29 11:38:00,Checking,Houston,Electronics,0
713,99.37,2024-01-29 11:52:00,Savings,San Antonio,Healthcare,0
205,81.06,2024-01-29 12:11:00,Savings,Phoenix,Investment,0
1073,47597.27,2024-01-29 12:17:00,Checking,International,Online Gaming,1
184,96.39,2024-01-29 13:27:00,Credit,Houston,Electronics,0
441,51.65,2024-01-29 14:03:00,Credit,Phoenix,Retail,0
787,38.7,2024-01-29 14:13:00,Savings,San Jose,Investment,0
39,120.33,2024-01-29 14:44:00,Checking,San Antonio,Restaurant,0
935,57.37,2024-01-29 14:56:00,Savings,Philadelphia,Investment,0
487,149.82,2024-01-29 15:39:00,Savings,San Antonio,Restaurant,0
347,162.19,2024-01-29 16:25:00,Savings,New York,Education,0
137,61.92,2024-01-29 16:45:00,Savings,New York,Retail,0
516,56.18,2024-01-29 17:01:00,Checking,Philadelphia,Entertainment,0
30,87.83,2024-01-29 17:25:00,Savings,San Diego,Grocery,0
116,207.66,2024-01-29 17:45:00,Savings,San Diego,Retail,0
515,167.56,2024-01-29 18:35:00,Credit,Dallas,Travel,0
201,20.67,2024-01-29 18:42:00,Checking,San Jose,Education,0
809,169.49,2024-01-29 19:49:00,Checking,Los Angeles,Entertainment,0
551,114.96,2024-01-29 20:10:00,Checking,San Jose,Travel,0
3,83.41,2024-01-29 20:38:00,Savings,Los Angeles,Healthcare,0
597,74.47,2024-01-29 21:24:00,Checking,Chicago,Entertainment,0
625,81.12,2024-01-29 21:52:00,Savings,San Jose,Utilities,0
494,131.34,2024-01-29 22:38:00,Credit,San Diego,Retail,0
990,384.47,2024-01-29 23:14:00,Savings,New York,Entertainment,0
129,208.71,2024-01-30 00:27:00,Checking,Philadelphia,Restaurant,0
305,319.33,2024-01-30 00:48:00,Savings,Philadelphia,Utilities,0
210,81.38,2024-01-30 01:50:00,Savings,Dallas,Utilities,0
32,182.04,2024-01-30 03:13:00,Checking,Chicago,Investment,0
434,292.6,2024-01-30 03:21:00,Savings,Los Angeles,Utilities,0
416,175.39,2024-01-30 03:24:00,Checking,New York,Retail,0
190,199.57,2024-01-30 04:22:00,Checking,Dallas,Healthcare,0
614,186.42,2024-01-30 04:24:00,Savings,Dallas,Healthcare,0
569,152.98,2024-01-30 05:33:00,Credit,Los Angeles,Retail,0
126,67.96,2024-01-30 05:37:00,Checking,San Antonio,Travel,0
492,295.58,2024-01-30 05:50:00,Credit,Houston,Investment,0
1117,11163.14,2024-01-30 05:52:00,Credit,International,Crypto Exchange,1
